GenePair	ka	ks	kaks	ssite	nsite	scount	ncount	Human	Other	species	GeneType	similarity
ENSG00000198901-ENSMMUG00000007534	0.00935783	0.0328187	0.285138	649.553	1210.45	20.7625	11.2375	ENSG00000198901	ENSMMUG00000007534	monkey	Other genes	0.9759615384615384
ENSG00000198909-ENSMMUG00000016751	0.0	0.0346869	-0.0	536.191	1341.81	18.0	0.0	ENSG00000198909	ENSMMUG00000016751	monkey	Other genes	0.9528158295281582
ENSG00000198911-ENSMMUG00000003357	0.00730826	0.0705575	0.103579	969.078	2339.92	64.0	17.0	ENSG00000198911	ENSMMUG00000003357	monkey	Other genes	0.8701923076923077
ENSG00000198912-ENSMMUG00000015176	0.039944	0.127903	0.312299	230.591	498.409	26.7289	19.2711	ENSG00000198912	ENSMMUG00000015176	monkey	Other genes	0.8158844765342961
ENSG00000198915-ENSMMUG00000015406	0.00174023	0.148045	0.0117547	292.39	1150.61	38.0	2.0	ENSG00000198915	ENSMMUG00000015406	monkey	Other genes	0.8740875912408759
ENSG00000198917-ENSMMUG00000047511	0.0489286	0.125455	0.390011	274.319	784.681	30.8992	37.1008	ENSG00000198917	ENSMMUG00000047511	monkey	Other genes	0.8617021276595744
ENSG00000198919-ENSMMUG00000000898	0.0215755	0.0759661	0.284015	861.803	2738.2	61.7902	58.2098	ENSG00000198919	ENSMMUG00000000898	monkey	Other genes	0.9404081632653061
ENSG00000198924-ENSMMUG00000016644	0.0298505	0.0669206	0.446058	790.181	2326.82	50.0166	67.9834	ENSG00000198924	ENSMMUG00000016644	monkey	Other genes	0.9355769230769231
ENSG00000198925-ENSMMUG00000019619	0.00211116	0.0683868	0.0308709	619.558	1897.44	40.0	4.0	ENSG00000198925	ENSMMUG00000019619	monkey	Other genes	0.5703551912568307
ENSG00000198933-ENSMMUG00000019762	0.246549	0.811662	0.303759	395.795	1371.21	191.366	287.634	ENSG00000198933	ENSMMUG00000019762	monkey	Other genes	0.5798561151079137
ENSG00000198937-ENSMMUG00000011575	0.0132867	0.085172	0.155999	63.2052	227.795	5.0	3.0	ENSG00000198937	ENSMMUG00000011575	monkey	Other genes	0.9690721649484536
ENSG00000198939-ENSMMUG00000008978	0.0127567	0.0893135	0.14283	275.918	1107.08	23.0	14.0	ENSG00000198939	ENSMMUG00000008978	monkey	Other genes	0.9696312364425163
ENSG00000198944-ENSMMUG00000039781	0.0205165	0.141005	0.145503	404.985	1239.02	50.928	25.072	ENSG00000198944	ENSMMUG00000039781	monkey	Other genes	0.9562841530054644
ENSG00000198945-ENSMMUG00000021498	0.00237053	0.0496598	0.0477354	649.409	1690.59	31.0	4.0	ENSG00000198945	ENSMMUG00000021498	monkey	Other genes	0.9948717948717949
ENSG00000198948-ENSMMUG00000040113	0.00118602	0.0755538	0.0156977	383.178	843.822	27.0	1.0	ENSG00000198948	ENSMMUG00000040113	monkey	Other genes	0.9230769230769231
ENSG00000198951-ENSMMUG00000000005	0.0116269	0.102	0.113989	265.425	967.575	24.8455	11.1545	ENSG00000198951	ENSMMUG00000000005	monkey	Other genes	0.975669099756691
ENSG00000198952-ENSMMUG00000000090	0.00473639	0.0414453	0.11428	927.575	2120.43	37.0	10.0	ENSG00000198952	ENSMMUG00000000090	monkey	Other genes	0.9911417322834646
ENSG00000198959-ENSMMUG00000018925	0.00479221	0.111664	0.0429164	385.208	1675.79	39.0	8.0	ENSG00000198959	ENSMMUG00000018925	monkey	Other genes	0.9898107714701602
ENSG00000198961-ENSMMUG00000012353	0.0140444	0.0565199	0.248486	540.116	1583.88	29.0	22.0	ENSG00000198961	ENSMMUG00000012353	monkey	Other genes	0.9689265536723164
ENSG00000198963-ENSMMUG00000012571	0.0	0.0241395	-0.0	337.841	1039.16	8.0	0.0	ENSG00000198963	ENSMMUG00000012571	monkey	Other genes	1.0
ENSG00000198964-ENSMMUG00000007081	0.0	0.0366245	-0.0	307.738	931.262	11.0	0.0	ENSG00000198964	ENSMMUG00000007081	monkey	Other genes	1.0
ENSG00000198967-ENSMMUG00000050717	0.0364398	0.110187	0.33071	288.007	650.993	29.0	23.0	ENSG00000198967	ENSMMUG00000050717	monkey	Other genes	0.9361022364217252
ENSG00000203485-ENSMMUG00000016552	0.0199947	0.165467	0.120838	790.107	2896.89	113.95	57.0497	ENSG00000203485	ENSMMUG00000016552	monkey	Other genes	0.9399519615692554
ENSG00000203499-ENSMMUG00000057609	0.416973	2.38995	0.174469	232.358	886.642	160.939	283.061	ENSG00000203499	ENSMMUG00000057609	monkey	Other genes	0.2653061224489796
ENSG00000203618-ENSMMUG00000040434	0.0192651	0.0983669	0.195849	144.628	473.372	13.0	9.0	ENSG00000203618	ENSMMUG00000040434	monkey	Other genes	0.9519230769230769
ENSG00000203663-ENSMMUG00000057748	0.0451985	0.117401	0.384993	287.863	648.137	30.6839	28.3161	ENSG00000203663	ENSMMUG00000057748	monkey	Other genes	0.9166666666666666
ENSG00000203666-ENSMMUG00000011424	0.00529459	0.101861	0.0519787	106.851	379.149	10.0	2.0	ENSG00000203666	ENSMMUG00000011424	monkey	Other genes	0.6299212598425197
ENSG00000203667-ENSMMUG00000031175	0.0446045	0.0		98.5503	255.45	0.0	11.0	ENSG00000203667	ENSMMUG00000031175	monkey	Other genes	0.823076923076923
ENSG00000203685-ENSMMUG00000008640	0.0323579	0.174926	0.184981	63.1272	359.873	9.60383	11.3962	ENSG00000203685	ENSMMUG00000008640	monkey	Other genes	0.5814977973568282
ENSG00000203697-ENSMMUG00000042038	0.0193163	0.0934981	0.206595	636.228	1472.77	55.0	28.0	ENSG00000203697	ENSMMUG00000042038	monkey	Other genes	0.9615931721194879
ENSG00000203705-ENSMMUG00000031430	0.0122675	0.055116	0.222576	246.632	575.368	13.0	7.0	ENSG00000203705	ENSMMUG00000031430	monkey	Other genes	0.9744525547445255
ENSG00000203710-ENSMMUG00000013596	0.0380526	0.0798833	0.476352	1677.19	4439.81	125.419	164.581	ENSG00000203710	ENSMMUG00000013596	monkey	Other genes	0.7571256523484544
ENSG00000203724-ENSMMUG00000060620	0.046771	0.064214	0.728361	146.342	288.658	9.0	13.0	ENSG00000203724	ENSMMUG00000060620	monkey	Other genes	0.9103448275862069
ENSG00000203727-ENSMMUG00000017086	0.0183071	0.0690023	0.265312	76.0956	442.904	5.0	8.0	ENSG00000203727	ENSMMUG00000017086	monkey	Other genes	0.953757225433526
ENSG00000203730-ENSMMUG00000022886	0.0263475	0.0761096	0.346179	239.554	579.446	17.0	15.0	ENSG00000203730	ENSMMUG00000022886	monkey	Other genes	0.9416058394160584
ENSG00000203734-ENSMMUG00000040900	0.0167941	0.0611287	0.274733	818.091	1893.91	47.5854	31.4146	ENSG00000203734	ENSMMUG00000040900	monkey	Other genes	0.9530567685589519
ENSG00000203740-ENSMMUG00000059773	0.0118514	0.049155	0.241104	252.881	596.119	12.0	7.0	ENSG00000203740	ENSMMUG00000059773	monkey	Other genes	0.9752650176678446
ENSG00000203756-ENSMMUG00000042297	0.0466625	0.0772659	0.603921	134.063	249.937	9.78976	11.2102	ENSG00000203756	ENSMMUG00000042297	monkey	Other genes	0.921875
ENSG00000203757-ENSMMUG00000056001	0.0233427	0.058914	0.396216	312.841	632.159	17.5048	14.4952	ENSG00000203757	ENSMMUG00000056001	monkey	Other genes	0.9555555555555556
ENSG00000203778-ENSMMUG00000052965	0.0237232	0.0611407	0.38801	68.708	171.292	4.0	4.0	ENSG00000203778	ENSMMUG00000052965	monkey	Other genes	0.95
ENSG00000203780-ENSMMUG00000009655	0.0418511	0.144381	0.289866	244.96	724.04	31.5379	29.4621	ENSG00000203780	ENSMMUG00000009655	monkey	Other genes	0.7702020202020202
ENSG00000203782-ENSMMUG00000043598	0.0569042	0.151703	0.375103	255.177	668.823	34.6182	36.3818	ENSG00000203782	ENSMMUG00000043598	monkey	Other genes	0.8240469208211144
ENSG00000203783-ENSMMUG00000021750	0.0200445	0.0544872	0.367875	95.1383	252.862	5.0	5.0	ENSG00000203783	ENSMMUG00000021750	monkey	Other genes	0.9568965517241379
ENSG00000203786-ENSMMUG00000051816	0.0357792	0.0553018	0.646981	576.803	1160.2	30.5398	40.4602	ENSG00000203786	ENSMMUG00000051816	monkey	Other genes	0.9326424870466321
ENSG00000203791-ENSMMUG00000015217	0.0642498	0.18985	0.338425	156.552	533.448	26.1732	32.8268	ENSG00000203791	ENSMMUG00000015217	monkey	Other genes	0.6902356902356902
ENSG00000203797-ENSMMUG00000050899	0.109362	0.213424	0.512414	279.725	740.275	51.705	75.295	ENSG00000203797	ENSMMUG00000050899	monkey	Other genes	0.7671957671957672
ENSG00000203805-ENSMMUG00000008724	0.0	0.0553982	-0.0	93.63	227.37	5.0	0.0	ENSG00000203805	ENSMMUG00000008724	monkey	Other genes	0.22016460905349794
ENSG00000203837-ENSMMUG00000052970	0.0206044	0.0196327	1.04949	412.84	988.16	8.0	20.0	ENSG00000203837	ENSMMUG00000052970	monkey	Other genes	0.9551282051282052
ENSG00000203857-ENSMMUG00000047765	0.0277333	0.119099	0.23286	342.389	776.611	37.0	21.0	ENSG00000203857	ENSMMUG00000047765	monkey	Other genes	0.9436997319034852
ENSG00000203859-ENSMMUG00000016568	0.0184243	0.123607	0.149056	338.478	777.522	37.8901	14.1099	ENSG00000203859	ENSMMUG00000016568	monkey	Other genes	0.8483412322274881
ENSG00000203867-ENSMMUG00000019883	0.0310336	0.084283	0.368207	995.582	2682.42	78.4931	81.5069	ENSG00000203867	ENSMMUG00000019883	monkey	Other genes	0.9200316706254948
ENSG00000203872-ENSMMUG00000022466	0.0238343	0.0235553	1.01184	302.721	684.279	7.0	16.0	ENSG00000203872	ENSMMUG00000022466	monkey	Other genes	0.9544072948328267
ENSG00000203880-ENSMMUG00000002316	0.00257204	0.0630915	0.0407669	301.022	778.978	18.0	2.0	ENSG00000203880	ENSMMUG00000002316	monkey	Other genes	0.9916897506925207
ENSG00000203883-ENSMMUG00000050871	0.00533795	0.0540971	0.0986734	211.863	940.137	11.0	5.0	ENSG00000203883	ENSMMUG00000050871	monkey	Other genes	0.9869791666666666
ENSG00000203896-ENSMMUG00000050212	0.0362304	0.056399	0.642393	205.601	679.399	11.0	24.0	ENSG00000203896	ENSMMUG00000050212	monkey	Other genes	0.8634920634920635
ENSG00000203907-ENSMMUG00000000416	0.0239412	0.078827	0.303719	149.902	297.098	11.0	7.0	ENSG00000203907	ENSMMUG00000000416	monkey	Other genes	0.9530201342281879
ENSG00000203908-ENSMMUG00000010084	0.0301017	0.0813524	0.370016	143.147	474.853	11.0	14.0	ENSG00000203908	ENSMMUG00000010084	monkey	Other genes	0.8847926267281107
ENSG00000203909-ENSMMUG00000065289	0.0113136	0.0517882	0.21846	80.561	267.439	4.0	3.0	ENSG00000203909	ENSMMUG00000065289	monkey	Other genes	0.9741379310344828
ENSG00000203943-ENSMMUG00000000402	0.0	0.0271514	-0.0	75.182	230.818	2.0	0.0	ENSG00000203943	ENSMMUG00000000402	monkey	Other genes	0.8793103448275862
ENSG00000203963-ENSMMUG00000000647	0.042005	0.0765299	0.54887	292.804	907.196	21.0671	36.9329	ENSG00000203963	ENSMMUG00000000647	monkey	Other genes	0.7770700636942676
ENSG00000203965-ENSMMUG00000020049	0.026826	0.0677637	0.395875	433.392	1453.61	27.7163	38.2837	ENSG00000203965	ENSMMUG00000020049	monkey	Other genes	0.5474654377880185
ENSG00000203970-ENSMMUG00000029616	0.0401501	0.0		46.8997	154.1	0.0	6.0	ENSG00000203970	ENSMMUG00000029616	monkey	Other genes	0.9104477611940298
ENSG00000203972-ENSMMUG00000046051	0.0231151	0.054472	0.424349	248.329	615.671	13.0	14.0	ENSG00000203972	ENSMMUG00000046051	monkey	Other genes	0.9548611111111112
ENSG00000203985-ENSMMUG00000032096	0.0418636	0.0969241	0.431921	167.141	444.859	15.0	18.0	ENSG00000203985	ENSMMUG00000032096	monkey	Other genes	0.9073170731707317
ENSG00000203995-ENSMMUG00000032121	0.0236403	0.0383972	0.615676	726.956	1550.04	27.0	36.0	ENSG00000203995	ENSMMUG00000032121	monkey	Other genes	0.9552042160737813
ENSG00000204001-ENSMMUG00000001834	0.0792296	0.197504	0.401154	104.344	351.656	17.6611	26.3389	ENSG00000204001	ENSMMUG00000001834	monkey	Other genes	0.7307692307692307
ENSG00000204006-ENSMMUG00000006651	0.303992	0.557885	0.544902	139.629	406.371	52.6274	101.373	ENSG00000204006	ENSMMUG00000006651	monkey	Other genes	0.43223443223443225
ENSG00000204007-ENSMMUG00000021493	0.0337258	0.0893455	0.377476	241.035	547.965	20.0	18.0	ENSG00000204007	ENSMMUG00000021493	monkey	Other genes	0.7954545454545454
ENSG00000204020-ENSMMUG00000000468	0.0160949	0.049868	0.322749	314.421	879.579	15.0	14.0	ENSG00000204020	ENSMMUG00000000468	monkey	Other genes	0.9698492462311558
ENSG00000204021-ENSMMUG00000016858	0.0203556	0.073475	0.277041	348.627	848.373	24.0	17.0	ENSG00000204021	ENSMMUG00000016858	monkey	Other genes	0.9573934837092731
ENSG00000204022-ENSMMUG00000014343	0.0183493	0.0360833	0.508525	305.523	792.477	10.6536	14.3464	ENSG00000204022	ENSMMUG00000014343	monkey	Other genes	0.8380952380952381
ENSG00000204033-ENSMMUG00000000659	0.0262684	0.0626993	0.418958	522.519	1127.48	31.0	29.0	ENSG00000204033	ENSMMUG00000000659	monkey	Other genes	0.9321428571428572
ENSG00000204052-ENSMMUG00000051917	0.0	0.0628514	-0.0	235.365	712.635	14.0	0.0	ENSG00000204052	ENSMMUG00000051917	monkey	Other genes	1.0
ENSG00000204060-ENSMMUG00000044175	0.00239696	0.113991	0.0210276	222.135	1253.86	23.0	3.0	ENSG00000204060	ENSMMUG00000044175	monkey	Other genes	0.8732142857142857
ENSG00000204084-ENSMMUG00000023277	0.0200239	0.0447973	0.446988	942.662	1796.34	40.6079	35.3921	ENSG00000204084	ENSMMUG00000023277	monkey	Other genes	0.9616648411829135
ENSG00000204099-ENSMMUG00000014405	0.0199371	0.146298	0.136277	320.672	1119.33	41.0	22.0	ENSG00000204099	ENSMMUG00000014405	monkey	Other genes	0.9233870967741935
ENSG00000204103-ENSMMUG00000004148	0.0	0.054427	-0.0	154.287	814.713	8.0	0.0	ENSG00000204103	ENSMMUG00000004148	monkey	Other genes	0.9817629179331308
ENSG00000204104-ENSMMUG00000010080	0.0197844	0.0526012	0.376121	572.345	1497.66	28.7922	29.2078	ENSG00000204104	ENSMMUG00000010080	monkey	Other genes	0.9580318379160637
ENSG00000204120-ENSMMUG00000012211	0.00425561	0.0548759	0.0775498	1068.26	2828.74	55.9973	12.0027	ENSG00000204120	ENSMMUG00000012211	monkey	Other genes	0.988479262672811
ENSG00000204128-ENSMMUG00000063086	0.0915931	0.296149	0.309281	213.366	647.634	51.2179	55.7821	ENSG00000204128	ENSMMUG00000063086	monkey	Other genes	0.519916142557652
ENSG00000204130-ENSMMUG00000019703	0.0	0.0450332	-0.0	578.76	1239.24	25.0	0.0	ENSG00000204130	ENSMMUG00000019703	monkey	Other genes	1.0
ENSG00000204138-ENSMMUG00000019216	0.0230005	0.0354309	0.649165	609.959	1415.04	20.9829	32.0171	ENSG00000204138	ENSMMUG00000019216	monkey	Other genes	0.7654028436018957
ENSG00000204140-ENSMMUG00000015383	0.246967	0.387442	0.637429	72.5509	263.449	21.6891	55.3109	ENSG00000204140	ENSMMUG00000015383	monkey	Other genes	0.592
ENSG00000204160-ENSMMUG00000058432	0.00426028	0.158423	0.0268917	222.337	941.663	31.0	4.0	ENSG00000204160	ENSMMUG00000058432	monkey	Other genes	0.9253012048192771
ENSG00000204161-ENSMMUG00000030590	0.0949215	0.306202	0.309997	76.5982	238.402	17.7966	21.2034	ENSG00000204161	ENSMMUG00000030590	monkey	Other genes	0.5827814569536424
ENSG00000204175-ENSMMUG00000050210	0.0248036	0.0546175	0.454133	424.281	949.719	22.0	23.0	ENSG00000204175	ENSMMUG00000050210	monkey	Other genes	0.9519650655021834
ENSG00000204178-ENSMMUG00000018014	0.0	0.0374341	-0.0	579.574	1412.43	21.0	0.0	ENSG00000204178	ENSMMUG00000018014	monkey	Other genes	1.0
ENSG00000204179-ENSMMUG00000010209	0.0296338	0.063931	0.463528	329.87	930.13	20.0	27.0	ENSG00000204179	ENSMMUG00000010209	monkey	Other genes	0.9357142857142857
ENSG00000204186-ENSMMUG00000031276	0.0362691	0.0658493	0.550789	1663.12	5395.88	103.441	190.559	ENSG00000204186	ENSMMUG00000031276	monkey	Other genes	0.9198473282442748
ENSG00000204193-ENSMMUG00000010325	0.0461892	0.0797664	0.579055	75.2265	209.773	5.63637	9.36363	ENSG00000204193	ENSMMUG00000010325	monkey	Other genes	0.7478260869565218
ENSG00000204209-ENSMMUG00000004287	0.0347223	0.0689957	0.503254	613.871	1588.13	40.1408	53.8592	ENSG00000204209	ENSMMUG00000004287	monkey	Other genes	0.9252336448598131
ENSG00000204217-ENSMMUG00000009009	0.00411994	0.0393226	0.104773	922.143	2191.86	35.0	9.0	ENSG00000204217	ENSMMUG00000009009	monkey	Other genes	0.9913294797687862
ENSG00000204219-ENSMMUG00000010977	0.007715	0.0606044	0.127301	262.045	781.955	15.0	6.0	ENSG00000204219	ENSMMUG00000010977	monkey	Other genes	0.9827586206896551
ENSG00000204220-ENSMMUG00000003871	0.0	0.0523276	-0.0	98.924	288.076	5.0	0.0	ENSG00000204220	ENSMMUG00000003871	monkey	Other genes	1.0
ENSG00000204227-ENSMMUG00000003863	0.00115162	0.0323407	0.0356091	348.865	869.135	11.0	1.0	ENSG00000204227	ENSMMUG00000003863	monkey	Other genes	0.9975369458128078
ENSG00000204228-ENSMMUG00000003861	0.0201606	0.0360641	0.559022	227.203	555.797	8.0	11.0	ENSG00000204228	ENSMMUG00000003861	monkey	Other genes	0.9616858237547893
ENSG00000204231-ENSMMUG00000003858	0.0	0.0306278	-0.0	502.351	1096.65	15.0	0.0	ENSG00000204231	ENSMMUG00000003858	monkey	Other genes	0.9925512104283054
ENSG00000204237-ENSMMUG00000061636	0.0402875	0.167084	0.241122	109.348	331.652	16.0	13.0	ENSG00000204237	ENSMMUG00000061636	monkey	Other genes	0.8132530120481928
ENSG00000204246-ENSMMUG00000010145	0.0281007	0.0834537	0.336721	332.781	618.219	26.0	17.0	ENSG00000204246	ENSMMUG00000010145	monkey	Other genes	0.8645533141210374
ENSG00000204248-ENSMMUG00000003850	0.00692307	0.0517349	0.133818	1978.94	3049.06	98.0	21.0	ENSG00000204248	ENSMMUG00000003850	monkey	Other genes	0.9533410138248848
ENSG00000204252-ENSMMUG00000015734	0.0964589	0.349121	0.276291	152.153	588.847	41.7051	53.2949	ENSG00000204252	ENSMMUG00000015734	monkey	Other genes	0.5971014492753624
ENSG00000204256-ENSMMUG00000023138	0.00241505	0.0592647	0.0407502	743.951	1659.05	42.0	4.0	ENSG00000204256	ENSMMUG00000023138	monkey	Other genes	0.9779141104294479
ENSG00000204262-ENSMMUG00000021290	0.00263686	0.0485902	0.0542674	1456.53	3040.47	68.0	8.0	ENSG00000204262	ENSMMUG00000021290	monkey	Other genes	0.9946631087391594
ENSG00000204278-ENSMMUG00000049183	0.0403432	0.184958	0.21812	122.916	537.084	19.0	21.0	ENSG00000204278	ENSMMUG00000049183	monkey	Other genes	0.7653846153846153
ENSG00000204287-ENSMMUG00000039082	0.0267253	0.0978714	0.273066	217.311	544.689	19.715	14.285	ENSG00000204287	ENSMMUG00000039082	monkey	Other genes	0.6375661375661376
ENSG00000204291-ENSMMUG00000011582	0.021966	0.0656342	0.334673	1412.26	2751.74	87.6022	59.3978	ENSG00000204291	ENSMMUG00000011582	monkey	Other genes	0.8428390367553865
ENSG00000204296-ENSMMUG00000018425	0.0551894	0.086721	0.636402	413.892	1176.11	33.6778	62.3222	ENSG00000204296	ENSMMUG00000018425	monkey	Other genes	0.8266897746967071
ENSG00000204300-ENSMMUG00000056037	0.0850128	0.0516197	1.64691	194.521	480.479	9.62978	38.3702	ENSG00000204300	ENSMMUG00000056037	monkey	Other genes	0.834061135371179
ENSG00000204301-ENSMMUG00000018461	0.0143196	0.0623136	0.229799	1688.16	4302.84	100.0	61.0	ENSG00000204301	ENSMMUG00000018461	monkey	Other genes	0.9670494258612082
ENSG00000204304-ENSMMUG00000018456	0.00202058	0.0523391	0.0386056	298.788	991.212	15.0	2.0	ENSG00000204304	ENSMMUG00000018456	monkey	Other genes	0.9953488372093023
ENSG00000204305-ENSMMUG00000018442	0.0204868	0.0374775	0.546643	413.668	795.332	15.0	16.0	ENSG00000204305	ENSMMUG00000018442	monkey	Other genes	0.9579207920792079
ENSG00000204308-ENSMMUG00000018438	0.00256333	0.0417055	0.0614627	149.127	390.873	6.0	1.0	ENSG00000204308	ENSMMUG00000018438	monkey	Other genes	0.9944444444444445
ENSG00000204310-ENSMMUG00000018434	0.00791725	0.0698317	0.113376	212.798	636.202	13.9901	5.00989	ENSG00000204310	ENSMMUG00000018434	monkey	Other genes	0.9120521172638436
ENSG00000204311-ENSMMUG00000054264	0.0	0.039151	-0.0	236.82	819.18	9.0	0.0	ENSG00000204311	ENSMMUG00000054264	monkey	Other genes	1.0
ENSG00000204314-ENSMMUG00000016647	0.00784749	0.0695613	0.112814	272.663	645.337	17.9662	5.03384	ENSG00000204314	ENSMMUG00000016647	monkey	Other genes	0.8757225433526011
ENSG00000204315-ENSMMUG00000015230	0.0183605	0.04071	0.451006	329.404	717.596	13.0	13.0	ENSG00000204315	ENSMMUG00000015230	monkey	Other genes	0.9627507163323782
ENSG00000204316-ENSMMUG00000040816	0.0250169	0.102092	0.245042	275.214	864.786	25.7789	21.2211	ENSG00000204316	ENSMMUG00000040816	monkey	Other genes	0.9328165374677002
ENSG00000204323-ENSMMUG00000063604	0.011424	0.140617	0.0812416	54.5929	176.407	7.0	2.0	ENSG00000204323	ENSMMUG00000063604	monkey	Other genes	0.6578947368421053
ENSG00000204334-ENSMMUG00000031393	0.232504	0.457275	0.508454	296.264	900.736	101.153	179.847	ENSG00000204334	ENSMMUG00000031393	monkey	Other genes	0.4234930448222566
ENSG00000204335-ENSMMUG00000002690	0.00296909	0.128676	0.0230742	181.31	1012.69	21.0	3.0	ENSG00000204335	ENSMMUG00000002690	monkey	Other genes	0.992462311557789
ENSG00000204344-ENSMMUG00000000747	0.0132461	0.0891465	0.148588	228.074	533.926	19.0	7.0	ENSG00000204344	ENSMMUG00000000747	monkey	Other genes	0.6711956521739131
ENSG00000204345-ENSMMUG00000064052	0.216124	0.277587	0.778579	154.255	400.745	34.8493	75.1507	ENSG00000204345	ENSMMUG00000064052	monkey	Other genes	0.6272727272727273
ENSG00000204347-ENSMMUG00000055658	0.00664135	0.179362	0.0370275	223.563	1210.44	35.0	8.0	ENSG00000204347	ENSMMUG00000055658	monkey	Other genes	0.9832635983263598
ENSG00000204348-ENSMMUG00000000741	0.00733165	0.0731683	0.100203	365.494	822.506	25.0	6.0	ENSG00000204348	ENSMMUG00000000741	monkey	Other genes	0.9848484848484849
ENSG00000204351-ENSMMUG00000000736	0.0082466	0.0678567	0.12153	1173.81	2564.19	75.0	21.0	ENSG00000204351	ENSMMUG00000000736	monkey	Other genes	0.9831460674157303
ENSG00000204356-ENSMMUG00000000735	0.0432236	0.134761	0.320742	284.058	723.942	34.631	30.369	ENSG00000204356	ENSMMUG00000000735	monkey	Other genes	0.8298429319371727
ENSG00000204361-ENSMMUG00000030902	0.0250428	0.0526515	0.475633	497.59	1179.41	25.0	29.0	ENSG00000204361	ENSMMUG00000030902	monkey	Other genes	0.9499105545617174
ENSG00000204366-ENSMMUG00000011683	0.000913976	0.0950278	0.00961799	282.212	1094.79	25.0	1.0	ENSG00000204366	ENSMMUG00000011683	monkey	Other genes	0.9978213507625272
ENSG00000204371-ENSMMUG00000011679	0.007654	0.0817271	0.0936531	869.021	2757.98	66.0	21.0	ENSG00000204371	ENSMMUG00000011679	monkey	Other genes	0.9400157853196527
